kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.2761238,1.06E-04,-1.06E-04,201.2869,2.22E-03,-2.22E-03,0.035,0.379,-0.035,4.7865,0.0756,-0.0756,1.57E+03,3.55E+01,-3.55E+01,3.03,2.00E-01,-1.50E-01,445,,,9.29,2.1,-1.55,45.5,4,2,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.052,0.787,0.051,-0.039,291.63898,42.436321,15.599
6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1,0,0,0,0,17.46087931,5.28E-05,-5.28E-05,137.26594,2.42E-03,-2.42E-03,0.594,0.326,-0.377,2.2641,0.0721,-0.0721,8.12E+02,3.83E+01,-3.83E+01,2.32,1.50E-01,-1.20E-01,568,,,24.6,5.57,-4.08,22.6,4,4,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.052,0.787,0.051,-0.039,291.63898,42.436321,15.599
6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1,0,0,0,0,3.219814777,5.53E-06,-5.53E-06,133.00406,1.34E-03,-1.34E-03,0.06,0.4,-0.06,2.0642,0.0392,-0.0392,4.88E+02,1.76E+01,-1.76E+01,1.69,1.10E-01,-8.00E-02,998,,,234.93,53.16,-39.02,30.5,4,3,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.052,0.787,0.051,-0.039,291.63898,42.436321,15.599
5219234,K01563.01,Kepler-305 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.48711441,1.10E-05,-1.10E-05,356.0773,1.45E-03,-1.45E-03,0.812,0.033,-0.562,2.93,0.066,-0.066,1.33E+03,2.75E+01,-2.75E+01,3.24,2.10E-01,-1.60E-01,836,,,115.29,26.09,-19.15,51.9,4,1,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.048,0.787,0.051,-0.039,299.22433,40.343182,15.812
5219234,K01563.02,Kepler-305 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.29084167,3.13E-05,-3.13E-05,359.63666,2.83E-03,-2.83E-03,0.929,0.021,-0.679,3.613,0.129,-0.129,1.03E+03,3.23E+01,-3.23E+01,3.21,2.10E-01,-1.60E-01,728,,,66.47,15.04,-11.04,34.7,4,2,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.048,0.787,0.051,-0.039,299.22433,40.343182,15.812
5219234,K01563.03,Kepler-305 e,CONFIRMED,CANDIDATE,1,0,0,0,0,3.20539622,1.40E-05,-1.40E-05,354.63069,3.32E-03,-3.32E-03,0.512,0.004,-0.477,2.143,0.0947,-0.0947,4.54E+02,2.47E+01,-2.47E+01,1.7,1.10E-01,-8.00E-02,1000,,,236.11,53.42,-39.21,20.6,4,3,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.048,0.787,0.051,-0.039,299.22433,40.343182,15.812
5219234,K01563.04,Kepler-305 d,CONFIRMED,CANDIDATE,1,0,0,0,0,16.73869035,7.40E-05,-7.40E-05,359.41655,3.13E-03,-3.13E-03,0.578,0.335,-0.366,2.398,0.105,-0.105,9.97E+02,5.40E+01,-5.40E+01,2.56,1.60E-01,-1.30E-01,576,,,26.06,5.9,-4.33,20.4,4,4,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.048,0.787,0.051,-0.039,299.22433,40.343182,15.812
9471268,K01835.01,Kepler-326 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.580346161,7.04E-06,-7.04E-06,134.0754,1.31E-03,-1.31E-03,0.384,0.077,-0.384,2.097,0.0384,-0.0384,3.08E+02,6.80E+00,-6.80E+00,1.38,9.00E-02,-7.00E-02,889,,,147.56,33.76,-23.82,49.8,3,2,q1_q17_dr25_tce,5103,101,-101,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
9471268,K01835.02,Kepler-326 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.248288213,2.61E-06,-2.61E-06,133.425805,9.57E-04,-9.57E-04,0.004,0.46,-0.004,2.0361,0.0311,-0.0311,2.63E+02,5.00E+00,-5.00E+00,1.25,8.00E-02,-6.00E-02,1127,,,380.75,87.12,-61.45,59.7,3,1,q1_q17_dr25_tce,5103,101,-101,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
9471268,K01835.03,Kepler-326 d,CONFIRMED,CANDIDATE,1,0,0,0,0,6.76690759,1.44E-05,-1.44E-05,136.61633,1.80E-03,-1.80E-03,0.648,0.267,-0.42,1.7062,0.0533,-0.0533,2.49E+02,9.40E+00,-9.40E+00,1.31,9.00E-02,-6.00E-02,781,,,87.79,20.09,-14.17,29.7,3,3,q1_q17_dr25_tce,5103,101,-101,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
8616637,K00579.01,Kepler-190 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.019997006,2.76E-06,-2.76E-06,170.07102,1.04E-03,-1.04E-03,0.502,0.069,-0.422,1.8073,0.0369,-0.0369,3.33E+02,7.40E+00,-7.40E+00,1.46,9.00E-02,-8.00E-02,1166,,,437.85,99.07,-72.72,52.1,2,1,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.052,0.787,0.051,-0.039,288.58405,44.733799,14.137
8616637,K00579.02,Kepler-190 c,CONFIRMED,CANDIDATE,1,0,0,0,0,3.763041531,6.01E-06,-6.01E-06,132.59298,1.36E-03,-1.36E-03,0.76,0,-0.55,1.6011,0.042,-0.042,3.55E+02,1.06E+01,-1.06E+01,1.63,1.00E-01,-8.00E-02,948,,,190.67,43.15,-31.66,37.9,2,2,q1_q17_dr25_tce,5103,101,-101,4.562,0.032,-0.052,0.787,0.051,-0.039,288.58405,44.733799,14.137
9020160,K00582.01,Kepler-191 d,CONFIRMED,CANDIDATE,0.989,0,0,0,0,5.945043548,7.55E-06,-7.55E-06,170.472237,9.90E-04,-9.90E-04,0.763,0.093,-0.53,2.7004,0.0376,-0.0376,8.00E+02,1.32E+01,-1.32E+01,2.69,1.40E-01,-2.30E-01,857,,,127.64,22.77,-27.56,67.6,3,1,q1_q17_dr25_tce,5105,84,-76,4.469,0.09,-0.03,0.868,0.044,-0.076,291.18338,45.32317,14.808
9020160,K00582.02,Kepler-191 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,17.73842886,5.93E-05,-5.93E-05,148.99011,2.85E-03,-2.85E-03,0.845,0.073,-0.615,3.0049,0.0876,-0.0876,6.06E+02,2.23E+01,-2.23E+01,2.47,1.20E-01,-2.20E-01,596,,,29.74,5.3,-6.42,29.8,3,2,q1_q17_dr25_tce,5105,84,-76,4.469,0.09,-0.03,0.868,0.044,-0.076,291.18338,45.32317,14.808
9020160,K00582.03,Kepler-191 b,CONFIRMED,CANDIDATE,0.559,0,0,0,0,9.93962361,5.54E-05,-5.54E-05,131.58267,4.21E-03,-4.21E-03,0.934,0.01,-0.661,3.432,0.103,-0.103,3.00E+02,1.55E+01,-1.55E+01,1.93,9.00E-02,-1.70E-01,722,,,64.29,11.47,-13.88,21.5,3,3,q1_q17_dr25_tce,5105,84,-76,4.469,0.09,-0.03,0.868,0.044,-0.076,291.18338,45.32317,14.808
10730034,K01305.01,Kepler-285 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.633852528,8.35E-06,-8.35E-06,134.56431,2.55E-03,-2.55E-03,0.204,0.272,-0.204,2.0206,0.0804,-0.0804,2.60E+02,1.26E+01,-1.26E+01,1.38,7.00E-02,-1.20E-01,1131,,,387.43,68.57,-82.96,23.3,2,1,q1_q17_dr25_tce,5114,84,-76,4.463,0.09,-0.036,0.878,0.044,-0.076,291.3909,48.065609,15.173
10730034,K01305.02,Kepler-285 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,6.18670882,4.32E-05,-4.32E-05,136.63308,5.64E-03,-5.64E-03,0.013,0.437,-0.013,2.909,0.181,-0.181,2.03E+02,1.54E+01,-1.54E+01,1.21,6.00E-02,-1.00E-01,851,,,123.96,21.94,-26.55,14.3,2,2,q1_q17_dr25_tce,5114,84,-76,4.463,0.09,-0.036,0.878,0.044,-0.076,291.3909,48.065609,15.173
3645438,K04385.01,Kepler-1600 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.298142,5.42E-05,-5.42E-05,137.85674,6.29E-03,-6.29E-03,0.411,0.059,-0.411,3.024,0.146,-0.146,3.71E+02,2.94E+01,-2.94E+01,1.6,9.00E-02,-1.00E-01,786,,,90.04,17.03,-15.83,13.6,3,2,q1_q17_dr25_tce,5119,82,-82,4.508,0.06,-0.04,0.834,0.047,-0.052,291.39938,38.78775,15.825
3645438,K04385.02,Kepler-1600 b,CONFIRMED,CANDIDATE,0.911,0,0,0,0,386.370512,8.26E-03,-8.26E-03,452.874,1.03E-02,-1.03E-02,0.01,0.441,-0.01,11.007,0.375,-0.375,1.34E+03,9.44E+01,-9.44E+01,2.96,1.70E-01,-1.90E-01,209,,,0.45,0.09,-0.08,13.1,3,1,q1_q17_dr25_tce,5119,82,-82,4.508,0.06,-0.04,0.834,0.047,-0.052,291.39938,38.78775,15.825
7678434,K00892.01,Kepler-716 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.37168928,1.48E-05,-1.48E-05,172.61729,1.17E-03,-1.17E-03,0.537,0.02,-0.478,3.035,0.0456,-0.0456,1.25E+03,2.12E+01,-2.12E+01,3.2,1.80E-01,-2.80E-01,720,,,63.68,11.53,-13.96,64.5,2,1,q1_q17_dr25_tce,5121,76,-84,4.457,0.091,-0.039,0.888,0.049,-0.077,290.39322,43.363899,15.193
7678434,K00892.02,Kepler-716 c,CONFIRMED,CANDIDATE,1,0,0,0,0,3.96996298,1.40E-05,-1.40E-05,137.75447,3.10E-03,-3.10E-03,0.836,0.101,-0.602,1.1757,0.097,-0.097,2.99E+02,2.45E+01,-2.45E+01,1.78,9.00E-02,-1.60E-01,992,,,229.37,41.51,-50.3,15,2,2,q1_q17_dr25_tce,5121,76,-84,4.457,0.091,-0.039,0.888,0.049,-0.077,290.39322,43.363899,15.193
12116489,K00547.01,Kepler-595 b,CONFIRMED,CANDIDATE,1,0,0,0,0,25.30291816,2.89E-05,-2.89E-05,188.060148,9.01E-04,-9.01E-04,0.04,0.358,-0.04,4.4903,0.0412,-0.0412,2.11E+03,1.95E+01,-1.95E+01,3.95,2.20E-01,-3.70E-01,535,,,19.39,3.65,-4.42,117.7,3,1,q1_q17_dr25_tce,5121,84,-76,4.457,0.091,-0.039,0.888,0.049,-0.084,294.5704,50.673019,14.773
12116489,K00547.03,Kepler-595 c,CONFIRMED,CANDIDATE,0.882,0,0,0,0,12.3860474,1.59E-04,-1.59E-04,132.8175,1.05E-02,-1.05E-02,0.538,0.404,-0.323,2.604,0.303,-0.303,1.51E+02,1.93E+01,-1.93E+01,1.11,6.00E-02,-1.00E-01,679,,,50.23,9.45,-11.45,9.1,3,2,q1_q17_dr25_tce,5121,84,-76,4.457,0.091,-0.039,0.888,0.049,-0.084,294.5704,50.673019,14.773
11656918,K01945.01,Kepler-1023 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,62.1385979,2.09E-04,-2.09E-04,161.14834,2.90E-03,-2.90E-03,0.699,0.198,-0.47,4.2938,0.0907,-0.0907,8.86E+02,2.61E+01,-2.61E+01,5.14,8.30E-01,-2.47E+00,524,,,17.88,7.75,-13.35,36.1,2,1,q1_q17_dr25_tce,5123,81,-81,3.992,0.535,-0.094,1.621,0.26,-0.779,289.02975,49.769711,14.52
6587002,K00612.01,Kepler-196 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.73989406,4.28E-05,-4.28E-05,173.21912,1.75E-03,-1.75E-03,0.777,0.112,-0.554,3.1505,0.0552,-0.0552,6.16E+02,1.54E+01,-1.54E+01,2.11,1.50E-01,-1.10E-01,536,,,19.47,4.65,-3.32,44.2,3,2,q1_q17_dr25_tce,5132,102,-102,4.571,0.032,-0.052,0.77,0.054,-0.04,284.96851,42.079201,14.157
6587002,K00612.02,Kepler-196 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,47.4277116,1.29E-04,-1.29E-04,216.55737,2.05E-03,-2.05E-03,0.678,0.197,-0.461,5.2679,0.0775,-0.0775,8.20E+02,1.75E+01,-1.75E+01,2.33,1.70E-01,-1.20E-01,407,,,6.46,1.54,-1.1,49.9,3,1,q1_q17_dr25_tce,5132,102,-102,4.571,0.032,-0.052,0.77,0.054,-0.04,284.96851,42.079201,14.157
6587002,K00612.03,Kepler-196 d,CONFIRMED,CANDIDATE,0.995,0,0,0,0,122.0804953,5.68E-04,-5.68E-04,155.02532,4.01E-03,-4.01E-03,0.957,0.005,-0.668,4.054,0.299,-0.299,8.00E+02,3.72E+01,-3.72E+01,2.92,2.00E-01,-1.50E-01,297,,,1.83,0.44,-0.31,23.3,3,3,q1_q17_dr25_tce,5132,102,-102,4.571,0.032,-0.052,0.77,0.054,-0.04,284.96851,42.079201,14.157
4857058,K03061.01,Kepler-1983 b,CONFIRMED,CANDIDATE,0.981,0,0,0,0,7.32851947,2.31E-05,-2.31E-05,132.12857,2.48E-03,-2.48E-03,0.983,0.079,-0.771,1.211,0.114,-0.114,2.78E+02,2.76E+01,-2.76E+01,2.33,1.30E-01,-1.80E-01,807,,,100.13,18.77,-20.11,14,2,1,q1_q17_dr25_tce,5135,84,-76,4.464,0.084,-0.039,0.874,0.048,-0.069,297.04208,39.912231,14.316
7102227,K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,1,0,0,0,0,36.7704935,1.29E-04,-1.29E-04,164.29112,2.58E-03,-2.58E-03,0.545,0.368,-0.319,4.42,0.105,-0.105,1.35E+03,3.40E+01,-3.40E+01,2.83,3.60E-01,-2.50E-01,437,,,8.6,3.72,-2.23,40.8,3,1,q1_q17_dr25_tce,5142,153,-153,4.602,0.033,-0.083,0.755,0.097,-0.065,286.41,42.681549,15.596
7102227,K01360.02,Kepler-290 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.58932429,4.34E-05,-4.34E-05,141.93498,2.52E-03,-2.52E-03,0.694,0.204,-0.477,2.4184,0.0774,-0.0774,8.31E+02,3.08E+01,-3.08E+01,2.32,3.00E-01,-2.00E-01,594,,,29.53,12.75,-7.67,29.3,3,2,q1_q17_dr25_tce,5142,153,-153,4.602,0.033,-0.083,0.755,0.097,-0.065,286.41,42.681549,15.596
7102227,K01360.03,Kepler-290 d,CONFIRMED,CANDIDATE,0.921,0,0,0,0,0.764017553,3.77E-06,-3.77E-06,132.2214,4.48E-03,-4.48E-03,0.442,0.5,-0.237,1.103,0.143,-0.143,1.28E+02,1.30E+01,-1.30E+01,0.86,1.20E-01,-7.00E-02,1589,,,1503.79,649.53,-390.73,13.2,3,3,q1_q17_dr25_tce,5142,153,-153,4.602,0.033,-0.083,0.755,0.097,-0.065,286.41,42.681549,15.596
3734418,K02261.01,Kepler-1164 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,3.97599629,1.14E-05,-1.14E-05,133.62238,2.27E-03,-2.27E-03,0.331,0.126,-0.331,2.2029,0.0732,-0.0732,2.06E+02,8.70E+00,-8.70E+00,1.11,7.00E-02,-6.00E-02,936,,,181.47,40.33,-30.76,27.3,2,1,q1_q17_dr25_tce,5143,102,-102,4.561,0.036,-0.05,0.778,0.049,-0.04,287.52963,38.894508,14.11
7109675,K00872.01,Kepler-46 b,CONFIRMED,CANDIDATE,1,0,0,0,0,33.60123371,1.77E-05,-1.77E-05,186.680343,4.12E-04,-4.12E-04,0.67,0.028,-0.073,4.4056,0.0578,-0.0578,7.43E+03,3.32E+01,-3.32E+01,8.46,4.00E-01,-5.00E-01,495,,,14.22,2.79,-2.41,247.9,2,1,q1_q17_dr25_tce,5149,113,-82,4.447,0.054,-0.036,0.93,0.044,-0.055,289.26874,42.604172,15.262
7109675,K00872.02,Kepler-46 d,CONFIRMED,CANDIDATE,1,0,0,0,0,6.76652928,1.58E-05,-1.58E-05,138.0637,1.89E-03,-1.89E-03,0.429,0.031,-0.429,2.9004,0.0546,-0.0546,4.51E+02,1.72E+01,-1.72E+01,1.97,9.00E-02,-1.20E-01,845,,,120.48,23.66,-20.46,29.2,2,2,q1_q17_dr25_tce,5149,113,-82,4.447,0.054,-0.036,0.93,0.044,-0.055,289.26874,42.604172,15.262
8956206,K02048.01,Kepler-1071 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.17998508,1.55E-05,-1.55E-05,132.72278,2.07E-03,-2.07E-03,0.175,0.29,-0.175,2.1094,0.0684,-0.0684,7.51E+02,2.94E+01,-2.94E+01,2.12,1.40E-01,-1.10E-01,814,,,104.06,23.58,-18,29,2,1,q1_q17_dr25_tce,5149,103,-103,4.551,0.041,-0.045,0.791,0.051,-0.042,293.05801,45.248821,15.801
7663405,K01519.01,Kepler-876 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.1443645,2.24E-05,-2.24E-05,133.83044,3.19E-03,-3.19E-03,0.031,0.43,-0.031,2.703,0.107,-0.107,3.11E+02,1.76E+01,-1.76E+01,1.55,1.10E-01,-1.50E-01,923,,,171.63,37.18,-40.68,20.2,2,1,q1_q17_dr25_tce,5157,77,-84,4.445,0.091,-0.049,0.904,0.064,-0.088,283.47818,43.383781,15.369
8257205,K01986.01,Kepler-1038 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,148.4601819,7.80E-04,-7.80E-04,151.38686,3.45E-03,-3.45E-03,0.808,0.113,-0.575,5.499,0.139,-0.139,1.53E+03,4.75E+01,-4.75E+01,3.61,2.40E-01,-1.70E-01,285,,,1.56,0.33,-0.23,33.7,2,1,q1_q17_dr25_tce,5159,82,-82,4.548,0.032,-0.063,0.821,0.055,-0.039,298.97217,44.132381,14.839
10252275,K03130.01,Kepler-1907 c,CONFIRMED,CANDIDATE,0.988,0,0,0,0,14.8638496,1.16E-04,-1.16E-04,142.95729,6.20E-03,-6.20E-03,1.006,0.075,-0.73,2.705,0.317,-0.317,2.21E+02,2.13E+01,-2.13E+01,2.9,3.10E-01,-3.20E-01,620,,,35.04,13.49,-10.43,12.3,2,1,q1_q17_dr25_tce,5159,153,-153,4.508,0.093,-0.085,0.8,0.088,-0.088,280.70853,47.32806,13.752
10252275,K03130.02,Kepler-1907 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,5.65245733,3.21E-05,-3.21E-05,136.97891,5.32E-03,-5.32E-03,0.889,0.07,-0.656,2.062,0.143,-0.143,1.21E+02,1.16E+01,-1.16E+01,1.05,1.20E-01,-1.10E-01,856,,,127.1,48.92,-37.84,11.7,2,2,q1_q17_dr25_tce,5159,153,-153,4.508,0.093,-0.085,0.8,0.088,-0.088,280.70853,47.32806,13.752
8890924,K04269.01,Kepler-1993 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,26.6565737,2.05E-04,-2.05E-04,131.59433,6.85E-03,-6.85E-03,0.686,0.242,-0.48,4.954,0.173,-0.173,1.63E+02,9.40E+00,-9.40E+00,4.15,1.28E+00,-2.98E+00,903,,,157.45,149.44,-146.41,18.8,2,1,q1_q17_dr25_tce,5159,171,-155,3.604,0.863,-0.23,3.062,0.943,-2.2,293.79684,45.160728,13.263
8257205,K01986.02,Kepler-1038 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,7.12766417,3.99E-05,-3.99E-05,136.00586,4.90E-03,-4.90E-03,0.125,0.331,-0.125,2.491,0.138,-0.138,2.29E+02,1.66E+01,-1.66E+01,1.21,8.00E-02,-6.00E-02,784,,,89.24,18.97,-13.31,16,2,2,q1_q17_dr25_tce,5159,82,-82,4.548,0.032,-0.063,0.821,0.055,-0.039,298.97217,44.132381,14.839
11030475,K02248.01,Kepler-1813 b,CONFIRMED,CANDIDATE,0.895,0,0,0,0,2.81814715,1.09E-05,-1.09E-05,132.25336,3.21E-03,-3.21E-03,0.305,0.165,-0.305,1.763,0.0974,-0.0974,2.79E+02,1.90E+01,-1.90E+01,1.3,9.00E-02,-7.00E-02,1059,,,298.2,69.43,-52.32,16.5,4,1,q1_q17_dr25_tce,5167,103,-103,4.555,0.036,-0.05,0.787,0.053,-0.043,292.23993,48.51157,15.498
5959719,K02498.02,Kepler-390 c,CONFIRMED,CANDIDATE,0.905,0,0,0,0,13.0600399,1.12E-04,-1.12E-04,144.33107,6.42E-03,-6.42E-03,0.495,0.027,-0.449,2.851,0.248,-0.248,1.07E+02,9.70E+00,-9.70E+00,0.8,6.00E-02,-4.00E-02,630,,,37.3,8.34,-6.35,12.5,2,2,q1_q17_dr25_tce,5168,102,-102,4.566,0.036,-0.048,0.769,0.049,-0.04,291.62878,41.208599,13.942
9221517,K02281.01,Kepler-1173 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,0.769854899,1.24E-06,-1.24E-06,132.51944,1.26E-03,-1.26E-03,0.705,0.24,-0.494,1.0243,0.0449,-0.0449,1.10E+02,4.90E+00,-4.90E+00,0.93,1.20E-01,-7.00E-02,1650,,,1756.8,768.41,-413.59,28.7,2,1,q1_q17_dr25_tce,5173,155,-139,4.55,0.039,-0.091,0.822,0.107,-0.063,293.1311,45.663551,13.829
6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.20795835,1.35E-05,-1.35E-05,185.84306,5.96E-04,-5.96E-04,0.64,0.003,-0.463,3.7965,0.0349,-0.0349,1.60E+03,1.09E+01,-1.09E+01,3.08,2.30E-01,-1.20E-01,551,,,21.86,5.36,-3.33,157.3,4,1,q1_q17_dr25_tce,5176,102,-102,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29
6508221,K00416.02,Kepler-152 c,CONFIRMED,CANDIDATE,0.766,0,0,0,0,88.2553729,2.11E-04,-2.11E-04,153.77974,1.88E-03,-1.88E-03,0.886,0.008,-0.627,4.539,0.134,-0.134,1.13E+03,2.24E+01,-2.24E+01,2.96,2.20E-01,-1.20E-01,326,,,2.67,0.65,-0.41,54.2,4,2,q1_q17_dr25_tce,5176,102,-102,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29
3326377,K01830.01,Kepler-967 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.22714056,2.73E-05,-2.73E-05,142.20251,1.66E-03,-1.66E-03,0.013,0.406,-0.013,3.2861,0.051,-0.051,8.12E+02,1.78E+01,-1.78E+01,2.22,1.50E-01,-1.20E-01,638,,,39.1,9.11,-6.79,51.8,2,1,q1_q17_dr25_tce,5180,103,-103,4.548,0.036,-0.054,0.8,0.054,-0.043,286.55807,38.405369,14.443
3326377,K01830.02,Kepler-967 c,CONFIRMED,CANDIDATE,1,0,0,0,0,198.7106251,7.12E-04,-7.12E-04,156.51819,3.03E-03,-3.03E-03,0.026,0.387,-0.026,8.638,0.115,-0.115,2.09E+03,3.57E+01,-3.57E+01,3.56,2.40E-01,-1.90E-01,258,,,1.05,0.25,-0.18,62.1,2,2,q1_q17_dr25_tce,5180,103,-103,4.548,0.036,-0.054,0.8,0.054,-0.043,286.55807,38.405369,14.443
10601284,K00749.01,Kepler-226 c,CONFIRMED,CANDIDATE,1,0,0,0,0,5.349553819,8.83E-06,-8.83E-06,171.80694,1.27E-03,-1.27E-03,0.092,0.369,-0.092,3.0278,0.0471,-0.0471,8.31E+02,1.48E+01,-1.48E+01,2.55,1.60E-01,-2.40E-01,919,,,168.99,34.66,-38.48,60.6,3,1,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
10601284,K00749.02,Kepler-226 b,CONFIRMED,CANDIDATE,0.98,0,0,0,0,3.94105221,1.09E-05,-1.09E-05,136.08662,2.33E-03,-2.33E-03,0.226,0.243,-0.226,2.5984,0.0737,-0.0737,3.63E+02,1.39E+01,-1.39E+01,1.7,1.10E-01,-1.60E-01,1018,,,253.15,51.91,-57.65,28.9,3,2,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,0.971,0,0,0,0,8.10904807,6.79E-05,-6.79E-05,132.8031,7.16E-03,-7.16E-03,0.025,0.425,-0.025,3.596,0.198,-0.198,2.17E+02,1.68E+01,-1.68E+01,1.3,9.00E-02,-1.20E-01,800,,,97.03,19.9,-22.09,14.1,3,3,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
9480189,K00941.01,Kepler-257 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.581477136,5.49E-06,-5.49E-06,174.787814,6.30E-04,-6.30E-04,0.137,0.314,-0.137,3.0896,0.0368,-0.0368,2.32E+03,2.21E+01,-2.21E+01,4.56,1.56E+00,-7.20E-01,881,,,142.63,149.93,-53.12,116.2,3,1,q1_q17_dr25_tce,5188,171,-155,4.4,0.14,-0.26,0.973,0.333,-0.154,297.31598,46.023258,15.471
9480189,K00941.02,Kepler-257 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.382652873,3.60E-06,-3.60E-06,170.66626,1.19E-03,-1.19E-03,0.682,0.019,-0.519,1.8888,0.0448,-0.0448,7.05E+02,1.81E+01,-1.81E+01,2.74,9.40E-01,-4.30E-01,1237,,,553.53,581.85,-206.16,45.5,3,3,q1_q17_dr25_tce,5188,171,-155,4.4,0.14,-0.26,0.973,0.333,-0.154,297.31598,46.023258,15.471
9480189,K00941.03,Kepler-257 d,CONFIRMED,CANDIDATE,1,0,0,0,0,24.66461416,4.06E-05,-4.06E-05,189.02031,1.12E-03,-1.12E-03,0.8,0.061,-0.567,2.8579,0.0617,-0.0617,2.40E+03,4.68E+01,-4.68E+01,5.34,1.83E+00,-8.40E-01,567,,,24.53,25.78,-9.14,56.7,3,2,q1_q17_dr25_tce,5188,171,-155,4.4,0.14,-0.26,0.973,0.333,-0.154,297.31598,46.023258,15.471
7419318,K00313.01,Kepler-137 c,CONFIRMED,CANDIDATE,1,0,0,0,0,18.73577127,2.21E-05,-2.21E-05,177.634372,9.31E-04,-9.31E-04,0.785,0.059,-0.544,3.0356,0.0357,-0.0357,5.67E+02,7.70E+00,-7.70E+00,2.1,1.40E-01,-1.20E-01,568,,,24.66,5.7,-4.29,81.8,2,1,q1_q17_dr25_tce,5188,103,-103,4.547,0.04,-0.05,0.795,0.053,-0.043,282.13553,43.039101,12.99
7419318,K00313.02,Kepler-137 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.43639829,1.09E-05,-1.09E-05,179.88704,1.03E-03,-1.03E-03,0.51,0.027,-0.415,3.2451,0.0345,-0.0345,3.46E+02,5.10E+00,-5.10E+00,1.5,1.00E-01,-8.00E-02,742,,,71.51,16.51,-12.46,76.8,2,2,q1_q17_dr25_tce,5188,103,-103,4.547,0.04,-0.05,0.795,0.053,-0.043,282.13553,43.039101,12.99
