pl_name,hostname,k2_name,epic_hostname,default_flag,disposition,disp_refname,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-136 c,K2-136,K2-136 c,EPIC 247589423,0,CONFIRMED,Mann et al. 2018,3,Transit,2017,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,17.307137,0.000252,-0.000284,0,,,,,2.91,0.11,-0.1,0,,,,,,,,,,0.13,0.27,-0.11,0,,,,,425,10,-33,0,0,,,,,3.45,0.6,-0.69,0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,K5.5,4499,50,-50,0,0.66,0.02,-0.02,0,0.74,0.02,-0.02,0,0.15,0.03,-0.03,0,[Fe/H],4.66,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535,11/9/17,2018-01,11/9/17
K2-136 d,K2-136,K2-136 d,EPIC 247589423,0,CONFIRMED,Mann et al. 2018,3,Transit,2017,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,25.575065,0.002418,-0.002357,0,,,,,1.45,0.11,-0.08,0,,,,,,,,,,0.14,0.13,-0.09,0,,,,,373,18,-17,0,0,,,,,3.12,1.3,-0.54,0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,K5.5,4499,50,-50,0,0.66,0.02,-0.02,0,0.74,0.02,-0.02,0,0.15,0.03,-0.03,0,[Fe/H],4.66,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535,11/9/17,2018-01,11/9/17
K2-16 b,K2-16,K2-16 b,EPIC 201754305,1,CONFIRMED,Montet et al. 2015,3,Transit,2015,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,7.6188,0.00087,-0.00087,0,0.0667,0.0011,-0.0011,0,2.02,0.24,-0.24,0,,,,,,,,,,,,,,44.5,5.2,-5.2,0,658,19,-19,0,0,,,,,2.487,0.382,-0.225,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4742,60,-60,0,0.66,0.03,-0.03,0,0.68,0.03,-0.03,0,-0.33,0.04,-0.04,0,[Fe/H],4.51,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,7/6/16,2016-08,7/7/16
K2-16 c,K2-16,K2-16 c,EPIC 201754305,1,CONFIRMED,Montet et al. 2015,3,Transit,2015,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,19.07863,0.00327,-0.00327,0,0.1229,0.0021,-0.0021,0,2.54,1.12,-0.47,0,,,,,,,,,,,,,,13.1,1.5,-1.5,0,485,14,-14,0,0,,,,,3.859,1.64,-0.728,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4742,60,-60,0,0.66,0.03,-0.03,0,0.68,0.03,-0.03,0,-0.33,0.04,-0.04,0,[Fe/H],4.51,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,7/6/16,2016-08,7/7/16
K2-368 b,K2-368,K2-368 b,EPIC 206135682,1,CONFIRMED,Christiansen et al. 2022,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,5.025598,0.000287,-0.000342,0,,,,,1.332,0.107,-0.1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663,138,-138,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.25,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,332.6357627,-11.1661157,206.608,1.273,-1.258,13.581,0.126,-0.126,11.042,0.021,-0.021,13.2207,0.000455,-0.000455,3/16/22,2022-03,3/16/22
K2-368 c,K2-368,K2-368 c,EPIC 206135682,1,CONFIRMED,Christiansen et al. 2022,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.660186,0.001164,-0.001169,0,,,,,1.361,0.114,-0.106,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663,138,-138,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.25,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,332.6357627,-11.1661157,206.608,1.273,-1.258,13.581,0.126,-0.126,11.042,0.021,-0.021,13.2207,0.000455,-0.000455,3/16/22,2022-03,3/16/22
K2-368 d,K2-368,K2-368 d,EPIC 206135682,1,CONFIRMED,Christiansen et al. 2022,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,20.201085,0.002354,-0.002736,0,,,,,1.948,0.152,-0.143,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663,138,-138,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.25,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,332.6357627,-11.1661157,206.608,1.273,-1.258,13.581,0.126,-0.126,11.042,0.021,-0.021,13.2207,0.000455,-0.000455,3/16/22,2022-03,3/16/22
EPIC 206042996 b,EPIC 206042996,K2-301 b,EPIC 206042996,0,CONFIRMED,Heller et al. 2019,2,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.29853,0.0008,-0.00094,0,,,,,3.32,0.62,-2.63,0,,,,,,,,,,,,,,,,,,,,,,0,0.197,0.018,-0.019,0,3.144,0.456,-0.768,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.67,0.07,-0.04,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,337.5136198,-13.6101475,451.769,13.976,-13.176,16.59,1.133,-1.133,13.071,0.033,-0.033,15.9752,0.000969,-0.000969,9/5/19,2019-09,9/5/19
EPIC 206317286 b,EPIC 206317286,K2-303 b,EPIC 206317286,0,CONFIRMED,Heller et al. 2019,2,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,1.58316,0.00013,-0.00013,0,,,,,1.22,0.12,-0.19,0,,,,,,,,,,,,,,,,,,,,,,0,0.03,0.0026,-0.0027,0,1.752,0.12,-0.144,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.67,0.04,-0.05,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,337.6178427,-7.972456,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,13.774,0.000299,-0.000299,9/5/19,2019-09,9/5/19
EPIC 206317286 c,EPIC 206317286,K2-303 c,EPIC 206317286,0,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,17.5125,0.0029,-0.0025,0,,,,,2.15,0.2,-0.37,0,,,,,,,,,,,,,,,,,,,,,,0,0.0948,0.0057,-0.0058,0,3.936,0.192,-0.288,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.67,0.04,-0.05,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,337.6178427,-7.972456,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,13.774,0.000299,-0.000299,9/5/19,2019-09,9/5/19
EPIC 212737443 b,EPIC 212737443,K2-310 b,EPIC 212737443,0,CONFIRMED,Herath et al. 2019,2,Transit,2019,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,13.603,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1212,,,0,2.76,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4581,122,-122,0,0.67,,,0,0.72,,,0,,,,,,4.65,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,204.2215065,-7.3180577,336.25,4.743,-4.615,14.81,0.137,-0.137,12.16,0.024,-0.024,14.4776,0.000386,-0.000386,7/18/16,2016-10,7/18/16
EPIC 212737443 b,EPIC 212737443,K2-310 b,EPIC 212737443,1,CONFIRMED,Herath et al. 2019,2,Transit,2019,K2,Published Confirmed,0,<a refstr=HERATH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488..536H/abstract target=ref>Herath et al. 2019</a>,13.603,0.0013,-0.0013,0,0.098,0.004,-0.004,0,2.586,0.126,-0.126,0,,,,,,,,,,0.2,0.2,-0.2,0,,,,,536,18,-18,0,0,0.11,,,0,2.976,0.12,-0.12,0,<a refstr=HERATH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488..536H/abstract target=ref>Herath et al. 2019</a>,K3,4684,79,-79,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0,-0.137,0.127,-0.127,0,[Fe/H],4.62,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,204.2215065,-7.3180577,336.25,4.743,-4.615,14.81,0.137,-0.137,12.16,0.024,-0.024,14.4776,0.000386,-0.000386,7/19/19,2019-09,7/25/19
EPIC 212737443 b,EPIC 212737443,K2-310 b,EPIC 212737443,0,CONFIRMED,Herath et al. 2019,2,Transit,2019,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,13.60697954,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.146,0.016,-0.016,0,3.498,0.37,-0.37,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4581,122,-122,0,0.67,,,0,0.72,,,0,,,,,,4.65,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,204.2215065,-7.3180577,336.25,4.743,-4.615,14.81,0.137,-0.137,12.16,0.024,-0.024,14.4776,0.000386,-0.000386,12/21/16,2016-10,12/21/16
EPIC 212737443 c,EPIC 212737443,K2-310 c,EPIC 212737443,1,CONFIRMED,Herath et al. 2019,2,Transit,2019,K2,Published Confirmed,0,<a refstr=HERATH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488..536H/abstract target=ref>Herath et al. 2019</a>,65.55,0.0089,-0.0089,0,0.28,0.006,-0.006,0,2.69,0.146,-0.146,0,,,,,,,,,,0.2,0.2,-0.2,0,,,,,316,10,-10,0,0,0.11,,,0,4.608,0.24,-0.24,0,<a refstr=HERATH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488..536H/abstract target=ref>Herath et al. 2019</a>,K3,4684,79,-79,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0,-0.137,0.127,-0.127,0,[Fe/H],4.62,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,204.2215065,-7.3180577,336.25,4.743,-4.615,14.81,0.137,-0.137,12.16,0.024,-0.024,14.4776,0.000386,-0.000386,7/19/19,2019-09,7/25/19
K2-16 b,K2-16,K2-16 b,EPIC 201754305,0,CONFIRMED,Montet et al. 2015,3,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,7.61856,0.00096,-0.00096,0,0.06696,0.00065,-0.00065,0,1.96,0.17,-0.17,0,,,,,,,,,,,,,,47.7,4.1,-4.1,0,,,,,0,,,,,2.24,0.16,-0.16,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4800,72,-72,0,0.67,0.02,-0.02,0,0.69,0.02,-0.02,0,,,,,,4.63,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,7/14/16,2016-09,7/18/16
K2-16 c,K2-16,K2-16 c,EPIC 201754305,0,CONFIRMED,Montet et al. 2015,3,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,19.077,0.0033,-0.0033,0,0.1235,0.0012,-0.0012,0,2.19,0.23,-0.23,0,,,,,,,,,,,,,,14,1.2,-1.2,0,,,,,0,,,,,3.01,0.26,-0.26,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4800,72,-72,0,0.67,0.02,-0.02,0,0.69,0.02,-0.02,0,,,,,,4.63,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,7/14/16,2016-09,7/18/16
K2-199 b,K2-199,K2-199 b,EPIC 212779596,0,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,3.225423,0.000067,-0.000071,0,,,,,1.882,0.187,-0.088,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4681,50,-50,0,0.67,0.02,-0.02,0,0.71,0.02,-0.02,0,-0.23,0.08,-0.08,0,[Fe/H],4.69,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,208.9014508,-6.1360833,107.518,0.602,-0.596,12.358,0.114,-0.114,9.625,0.019,-0.019,11.9053,0.000403,-0.000403,10/24/18,2018-03,2/15/18
K2-199 c,K2-199,K2-199 c,EPIC 212779596,0,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,7.3744828,0.0000093,-0.0000093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4681,50,-50,0,0.67,0.02,-0.02,0,0.71,0.02,-0.02,0,-0.23,0.08,-0.08,0,[Fe/H],4.69,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,208.9014508,-6.1360833,107.518,0.602,-0.596,12.358,0.114,-0.114,9.625,0.019,-0.019,11.9053,0.000403,-0.000403,3/4/24,2023-03,3/4/24
K2-199 c,K2-199,K2-199 c,EPIC 212779596,0,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,7.374497,0.000118,-0.000125,0,,,,,2.837,0.173,-0.114,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4681,50,-50,0,0.67,0.02,-0.02,0,0.71,0.02,-0.02,0,-0.23,0.08,-0.08,0,[Fe/H],4.69,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,208.9014508,-6.1360833,107.518,0.602,-0.596,12.358,0.114,-0.114,9.625,0.019,-0.019,11.9053,0.000403,-0.000403,10/24/18,2018-03,2/15/18
K2-254 b,K2-254,K2-254 b,EPIC 228849382,1,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,4.09639,0.00081,-0.00079,0,0.0448,0.0005,-0.0005,0,1.63,0.28,-0.24,0,,,,,,,,,,,,,,,,,,791,26,-26,0,0,0.052,,,0,1.6,,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4629,168,-123,0,0.67,0.01,-0.01,0,0.71,0.02,-0.03,0,-0.14,0.18,-0.15,0,[Fe/H],4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,185.5507926,-4.7172908,227.775,1.296,-1.281,14.238,0.137,-0.137,11.296,0.021,-0.021,13.7427,0.000236,-0.000236,3/28/22,2018-08,3/28/22
K2-254 c,K2-254,K2-254 c,EPIC 228849382,1,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,12.11839,0.00303,-0.00321,0,0.0923,0.001,-0.001,0,2.19,0.24,-0.18,0,,,,,,,,,,,,,,,,,,551,18,-18,0,0,0.12,,,0,2.4,,,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4629,168,-123,0,0.67,0.01,-0.01,0,0.71,0.02,-0.03,0,-0.14,0.18,-0.15,0,[Fe/H],4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,185.5507926,-4.7172908,227.775,1.296,-1.281,14.238,0.137,-0.137,11.296,0.021,-0.021,13.7427,0.000236,-0.000236,3/28/22,2018-08,3/28/22
K2-35 b,K2-35,K2-35 b,EPIC 201549860,0,CONFIRMED,Sinukoff et al. 2016,2,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,2.3996463,,,0,,,,,1.52,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0436,,,0,1.76,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4326,,,0,0.67,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,170.1031027,1.2858679,252.596,2.4395,-2.4395,14.166,0.172,-0.172,11.423,0.021,-0.021,13.9152,0.000398,-0.000398,12/5/15,2016-01,12/5/15
K2-35 c,K2-35,K2-35 c,EPIC 201549860,0,CONFIRMED,Sinukoff et al. 2016,2,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,5.6089465,,,0,,,,,2.17,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0889,,,0,1.84,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4326,,,0,0.67,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,170.1031027,1.2858679,252.596,2.4395,-2.4395,14.166,0.172,-0.172,11.423,0.021,-0.021,13.9152,0.000398,-0.000398,12/5/15,2016-01,12/5/15
K2-136 b,K2-136,K2-136 b,EPIC 247589423,1,CONFIRMED,Mann et al. 2018,3,Transit,2017,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,7.9752,0.00079,-0.00079,0,0.0707,0.0012,-0.0012,0,1.014,0.05,-0.049,0,4.3,,,1,0.01353,,,1,Mass,0.14,0.12,-0.11,0,33.5,1.6,-1.5,0,610,,,0,0,,,,,2.67,0.086,-0.084,0,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,,4500,125,-75,0,0.68,0.03,-0.03,0,0.74,0.04,-0.04,0,-0.02,0.08,-0.08,0,[M/H],4.68,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535,4/10/23,2023-04,4/10/23
